InRow,1.0443427950790568e-05,0.2631578947368421,0.6154919748778785,0.5831416917465924
TACO,1.0443427950790568e-05,0.0684931506849315,0.15593705293276108,0.22776035912196227
InRow,4.086770307161657e-06,0.014543300244656136,0.3358788717740716,0.4227444498651208
TACO,2.2794724388987415e-06,0.0014394423158790976,0.022490239518682023,0.11359680284818303
